age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,age_experience_ratio,income_per_joblevel,overtime_wlb_conflict,commute_burden,overall_job_satisfaction,career_progression_rate,age_squared,totalworkingyears_squared,monthlyincome_squared,yearsatcompany_squared,age_group,income_quartile,tenure_group,distance_category,income_per_exp_year,promotion_frequency,training_intensity,role_stability,manager_stability,hike_per_level,avg_satisfaction,satisfaction_variance,min_satisfaction,low_satisfaction_count,promotion_gap_ratio,role_stagnation,early_career,job_hopper
42,1,Travel_Frequently,481,Sales,12,3,Life Sciences,1167,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Yes,12,3,2,0,22,2,2,21,9,13,14,1.826086956521739,2751.6,3,24,3,0.18181818181818182,1764,484,189282564,441,Mid-Career,Q4,Veteran,Medium,598.1739130434783,0.07142857142857142,0.09090909090909091,0.4090909090909091,0.6363636363636364,2.4,2.0,0.6666666666666666,1,3,0.5909090909090909,-4,0,0
42,0,Travel_Rarely,647,Sales,4,4,Marketing,1171,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,4.2,1718.3333333333333,0,4,2,0.2857142857142857,1764,81,26574025,36,Mid-Career,Q3,Experienced,Near,515.5,0.5,0.42857142857142855,0.5714285714285714,0.7142857142857143,4.333333333333333,2.75,2.25,1,2,0.14285714285714285,3,0,0
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,1172,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,3.1818181818181817,1129.0,0,1,12,0.1111111111111111,1225,100,5098564,64,Mid-Career,Q1,Experienced,Near,205.27272727272728,0.5,0.2222222222222222,0.0,0.7777777777777778,6.0,3.0,0.6666666666666666,2,1,0.1111111111111111,-1,0,0
24,0,Travel_Rarely,477,Research & Development,24,3,Medical,1173,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,3.4285714285714284,1798.5,0,24,8,0.2,576,36,12938409,16,Young,Q2,Mid,Far,513.8571428571429,0.5,0.4,0.6,0.4,11.0,3.25,0.9166666666666666,2,1,0.2,2,0,0
28,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1175,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,14.0,1257.5,3,12,12,0.5,784,1,6325225,1,Young,Q1,New,Medium,1257.5,1.0,2.0,0.5,0.0,5.5,3.25,0.9166666666666666,2,1,0.0,1,1,0
26,0,Travel_Rarely,1384,Research & Development,3,4,Medical,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,2.888888888888889,2210.0,0,3,4,0.1111111111111111,676,64,19536400,64,Young,Q2,Experienced,Near,491.1111111111111,1.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,11.0,2.5,1.6666666666666667,1,2,0.0,7,0,0
30,0,Travel_Rarely,852,Sales,10,3,Marketing,1179,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,2.727272727272727,2192.6666666666665,0,10,9,0.18181818181818182,900,100,43270084,100,Young,Q3,Experienced,Medium,598.0,0.5,0.2727272727272727,0.2727272727272727,0.36363636363636365,6.0,2.5,1.0,1,1,0.09090909090909091,2,0,0
40,0,Travel_Frequently,902,Research & Development,26,2,Medical,1180,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,2.3529411764705883,1474.0,4,52,12,1.0,1600,256,19554084,1,Mid-Career,Q2,New,Far,260.11764705882354,1.0,1.5,0.5,0.0,4.333333333333333,3.0,2.0,1,1,0.0,1,0,0
35,0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,2.1875,2568.5,0,2,6,0.375,1225,225,105555076,49,Mid-Career,Q4,Experienced,Near,642.125,0.14285714285714285,0.25,0.875,0.5,4.5,2.75,0.9166666666666666,2,2,0.75,1,0,0
34,0,Travel_Frequently,669,Research & Development,1,3,Medical,1184,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,No,20,4,3,0,14,3,3,13,9,4,9,2.2666666666666666,1781.0,0,2,4,0.14285714285714285,1156,196,28547649,169,Mid-Career,Q3,Veteran,Near,356.2,0.2,0.21428571428571427,0.6428571428571429,0.6428571428571429,6.666666666666667,2.75,1.5833333333333333,1,1,0.2857142857142857,5,0,0
35,0,Travel_Frequently,636,Research & Development,4,4,Other,1185,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,11.666666666666666,1188.0,0,8,16,0.3333333333333333,1225,4,5645376,4,Mid-Career,Q1,New,Near,792.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.5,3.5,1.0,2,1,0.6666666666666666,0,1,0
43,1,Travel_Rarely,1372,Sales,9,3,Marketing,1188,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,5.375,1782.0,0,9,3,0.4,1849,49,28579716,16,Mid-Career,Q3,Mid,Medium,668.25,0.5,0.4,0.6,0.6,4.333333333333333,2.0,0.6666666666666666,1,3,0.2,2,0,0
32,0,Non-Travel,862,Sales,2,1,Life Sciences,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,16.0,1413.5,0,0,3,0.5,1024,1,7991929,1,Mid-Career,Q1,New,Near,1413.5,1.0,1.5,0.0,0.0,6.0,2.5,1.0,1,1,0.0,0,1,0
56,0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1191,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,1.9310344827586208,3323.8333333333335,0,4,4,0.8333333333333334,3136,784,397723249,25,Senior,Q4,Mid,Near,687.6896551724138,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.1666666666666665,3.0,2.0,1,1,0.6666666666666666,-2,0,0
29,0,Travel_Rarely,1401,Research & Development,6,1,Medical,1192,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,2.6363636363636362,1565.5,0,6,8,0.09090909090909091,841,100,9803161,100,Young,Q2,Experienced,Medium,284.6363636363636,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,6.5,2.5,1.6666666666666667,1,2,0.0,8,0,0
19,0,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1193,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,9.5,1276.0,0,9,3,0.5,361,1,6512704,1,Young,Q1,New,Medium,1276.0,1.0,2.0,0.5,0.0,12.5,2.5,1.0,1,1,0.0,1,1,0
45,0,Travel_Rarely,1457,Research & Development,7,3,Medical,1195,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,5.625,2238.5,3,7,3,0.25,2025,49,20043529,9,Mid-Career,Q2,Mid,Medium,559.625,1.0,0.5,0.5,0.5,9.5,2.25,0.9166666666666666,1,2,0.0,2,0,1
37,0,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,1,14,2,2,14,8,3,11,2.466666666666667,2158.0,0,1,16,0.13333333333333333,1369,196,41912676,196,Mid-Career,Q3,Veteran,Near,431.6,0.25,0.13333333333333333,0.5333333333333333,0.7333333333333333,4.333333333333333,3.0,1.3333333333333333,2,2,0.2,5,0,0
20,0,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1198,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,0,2,2,2,2,2,1,2,6.666666666666667,1516.5,0,3,3,0.3333333333333333,400,4,9199089,4,Young,Q2,New,Near,1011.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,1.75,0.9166666666666666,1,3,0.3333333333333333,1,1,0
44,1,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1200,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2,6.285714285714286,1468.0,2,10,9,0.14285714285714285,1936,36,8620096,36,Mid-Career,Q2,Experienced,Medium,419.42857142857144,1.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,5.5,3.0,0.0,3,0,0.0,4,0,0
53,0,Travel_Rarely,1223,Research & Development,7,2,Medical,1201,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,No,18,3,2,1,26,6,3,7,7,4,7,1.962962962962963,3101.0,0,7,12,0.625,2809,676,346183236,49,Senior,Q4,Experienced,Medium,689.1111111111111,0.2,0.75,0.875,0.875,3.0,3.0,0.6666666666666666,2,1,0.5,3,0,0
29,0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1202,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Yes,18,3,1,1,6,2,2,5,4,1,3,4.142857142857143,1084.0,3,15,8,0.16666666666666666,841,36,4700224,25,Young,Q1,Mid,Medium,309.7142857142857,0.5,0.3333333333333333,0.6666666666666666,0.5,9.0,2.25,1.5833333333333333,1,3,0.16666666666666666,3,0,0
22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,11.0,1426.5,2,6,12,1.0,484,1,8139609,0,Young,Q1,New,Near,1426.5,1.0,5.0,0.0,0.0,5.5,3.0,0.6666666666666666,2,1,0.0,0,1,0
46,0,Travel_Rarely,1402,Sales,2,3,Marketing,1204,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,26,15,15,9,1.5862068965517242,3409.6,0,2,3,0.14814814814814814,2116,784,290634304,676,Senior,Q4,Veteran,Near,587.8620689655172,0.0625,0.07407407407407407,0.5555555555555556,0.3333333333333333,4.6,2.0,1.3333333333333333,1,2,0.5555555555555556,0,0,0
44,0,Non-Travel,111,Research & Development,17,3,Life Sciences,1206,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,0,0,0,0,6.285714285714286,1145.0,0,0,12,1.0,1936,36,5244100,0,Mid-Career,Q1,New,Far,327.14285714285717,1.0,3.0,0.0,0.0,6.5,3.5,0.3333333333333333,3,0,0.0,0,0,0
33,0,Travel_Rarely,147,Human Resources,2,3,Human Resources,1207,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,13,3,4,1,5,2,3,5,4,1,4,5.5,1800.0,0,2,6,0.16666666666666666,1089,25,12960000,25,Mid-Career,Q2,Mid,Near,600.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,6.5,3.0,0.6666666666666666,2,1,0.16666666666666666,3,0,0
41,1,Non-Travel,906,Research & Development,5,2,Life Sciences,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,6.833333333333333,1053.5,0,0,1,0.5,1681,25,4439449,1,Mid-Career,Q1,New,Near,351.1666666666667,1.0,1.0,0.0,0.0,8.5,1.0,0.0,1,4,0.0,0,1,1
30,0,Travel_Rarely,1329,Sales,29,4,Life Sciences,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,3.3333333333333335,1371.6666666666667,0,29,3,0.4,900,64,16933225,16,Young,Q2,Mid,Far,457.22222222222223,1.0,0.6,0.6,0.6,6.333333333333333,2.5,1.0,1,1,0.0,3,0,0
40,0,Travel_Frequently,1184,Sales,2,4,Medical,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,6.666666666666667,1442.3333333333333,0,4,4,2.0,1600,25,18722929,0,Mid-Career,Q2,New,Near,721.1666666666666,1.0,2.0,0.0,0.0,4.0,2.75,0.9166666666666666,2,2,0.0,0,1,1
50,0,Travel_Frequently,1421,Research & Development,2,3,Medical,1215,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,1.5151515151515151,3571.2,0,4,4,1.3333333333333333,2500,1024,318836736,4,Senior,Q4,New,Near,541.0909090909091,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,4.4,2.75,1.5833333333333333,1,1,0.6666666666666666,0,0,0
28,0,Travel_Rarely,1179,Research & Development,19,4,Medical,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,4.0,1598.0,0,19,4,0.14285714285714285,784,36,10214416,36,Young,Q2,Experienced,Far,456.57142857142856,0.25,0.2857142857142857,0.7142857142857143,0.42857142857142855,6.0,2.75,1.5833333333333333,1,1,0.42857142857142855,2,0,0
46,0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1217,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,1.7692307692307692,3180.1666666666665,0,15,8,1.0,2116,625,364084561,16,Senior,Q4,Mid,Medium,733.8846153846154,1.0,0.4,0.4,0.6,1.8333333333333333,2.5,1.6666666666666667,1,2,0.0,2,0,0
35,0,Travel_Rarely,1361,Sales,17,4,Life Sciences,1218,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,2.1875,2988.6666666666665,2,17,3,0.25,1225,225,80389156,49,Mid-Career,Q4,Experienced,Far,560.375,0.5,0.25,0.875,0.875,5.0,2.75,1.5833333333333333,1,1,0.125,6,0,0
24,1,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,12.0,1105.0,0,17,8,0.5,576,1,4884100,1,Young,Q1,New,Far,1105.0,1.0,1.5,0.0,0.0,6.5,2.0,2.0,1,3,0.0,0,1,0
33,0,Travel_Frequently,1146,Sales,25,3,Medical,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,3.0,1513.0,0,50,6,0.18181818181818182,1089,100,20602521,100,Mid-Career,Q2,Experienced,Far,412.6363636363636,1.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,4.0,2.0,0.6666666666666666,1,3,0.0,7,0,0
36,0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,No,14,3,3,1,7,4,3,7,7,1,7,4.5,1370.5,0,6,9,0.125,1296,49,7513081,49,Mid-Career,Q1,Experienced,Medium,342.625,0.5,0.5,0.875,0.875,7.0,3.0,0.0,3,0,0.125,6,0,0
30,0,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,2.727272727272727,1163.6666666666667,0,7,9,0.18181818181818182,900,100,12187081,100,Young,Q2,Experienced,Medium,317.3636363636364,0.1111111111111111,0.36363636363636365,0.6363636363636364,0.8181818181818182,4.333333333333333,2.25,0.9166666666666666,1,2,0.7272727272727273,-1,0,0
44,0,Travel_Rarely,200,Research & Development,29,4,Other,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,2.0952380952380953,1513.6666666666667,0,29,16,0.09523809523809523,1936,400,20620681,400,Mid-Career,Q2,Veteran,Far,216.23809523809524,0.07142857142857142,0.14285714285714285,0.5238095238095238,0.8095238095238095,8.333333333333334,3.25,0.9166666666666666,2,1,0.6190476190476191,-2,0,0
20,0,Travel_Rarely,654,Sales,21,3,Marketing,1226,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,6.666666666666667,1339.0,0,21,12,0.3333333333333333,400,4,7171684,4,Young,Q1,New,Far,892.6666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,8.5,3.5,0.3333333333333333,3,0,0.6666666666666666,-1,1,0
46,0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,3.5384615384615383,2459.6666666666665,0,2,16,0.2857142857142857,2116,144,54449641,36,Senior,Q3,Experienced,Near,567.6153846153846,0.5,0.42857142857142855,0.42857142857142855,0.5714285714285714,3.6666666666666665,3.25,0.9166666666666666,2,1,0.14285714285714285,2,0,0
42,0,Non-Travel,179,Human Resources,2,5,Medical,1231,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,3.8181818181818183,2090.6666666666665,0,0,4,0.4,1764,100,39337984,16,Mid-Career,Q3,Mid,Near,570.1818181818181,1.0,0.6,0.6,0.6,5.333333333333333,2.5,3.0,1,2,0.0,3,0,0
60,0,Travel_Rarely,696,Sales,7,4,Marketing,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,4.615384615384615,1740.0,2,7,8,0.16666666666666666,3600,144,27248400,121,Senior,Q3,Veteran,Medium,401.53846153846155,0.5,0.25,0.5833333333333334,0.75,6.0,2.75,0.9166666666666666,2,2,0.08333333333333333,6,0,0
32,0,Travel_Frequently,116,Research & Development,13,3,Other,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,10.666666666666666,1371.5,0,26,6,0.3333333333333333,1024,4,7524049,4,Mid-Career,Q1,New,Medium,914.3333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.0,2.75,0.25,2,1,0.6666666666666666,0,1,0
32,0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,2.909090909090909,1666.0,2,4,12,0.2222222222222222,1024,100,24980004,64,Mid-Career,Q3,Experienced,Near,454.3636363636364,1.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,4.666666666666667,3.5,0.3333333333333333,3,0,0.0,7,0,0
36,0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,2.0,2563.0,2,1,3,0.375,1296,289,105103504,49,Mid-Career,Q4,Experienced,Near,569.5555555555555,0.125,0.25,0.875,0.875,5.25,2.5,1.0,1,1,0.875,0,0,0
33,0,Travel_Rarely,117,Research & Development,9,3,Medical,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,2.0625,1390.5,0,9,4,0.06666666666666667,1089,225,7733961,196,Mid-Career,Q1,Veteran,Medium,173.8125,0.2,0.3333333333333333,0.6666666666666666,0.6666666666666666,6.5,2.5,1.6666666666666667,1,2,0.26666666666666666,6,0,0
40,0,Travel_Rarely,107,Sales,10,3,Technical Degree,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,5.0,2284.0,0,10,4,0.3333333333333333,1600,49,46949904,25,Mid-Career,Q3,Mid,Medium,856.5,0.5,0.3333333333333333,0.16666666666666666,0.5,4.0,2.5,1.0,2,3,0.16666666666666666,0,0,0
25,0,Travel_Rarely,1356,Sales,10,4,Life Sciences,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,4.166666666666667,1650.0,0,10,12,0.4,625,25,24502500,16,Young,Q3,Mid,Medium,825.0,0.5,0.8,0.6,0.2,4.666666666666667,3.0,0.6666666666666666,2,1,0.2,2,0,0
30,0,Travel_Rarely,1465,Research & Development,1,3,Medical,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,2.3076923076923075,1789.5,2,1,8,0.08333333333333333,900,144,12809241,121,Young,Q2,Veteran,Near,275.3076923076923,0.16666666666666666,0.16666666666666666,0.75,0.5833333333333334,10.5,2.5,1.6666666666666667,1,2,0.4166666666666667,4,0,0
42,0,Travel_Frequently,458,Research & Development,26,5,Medical,1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,2.0,3297.75,2,52,1,1.5,1764,400,174002481,1,Mid-Career,Q4,New,Far,628.1428571428571,1.0,3.0,0.0,0.0,4.25,2.0,1.3333333333333333,1,2,0.0,0,0,0
35,0,Non-Travel,1212,Sales,8,2,Marketing,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,2.0588235294117645,2594.25,3,0,12,0.21428571428571427,1225,256,107682129,169,Mid-Career,Q4,Veteran,Medium,610.4117647058823,0.2,0.42857142857142855,0.14285714285714285,0.8571428571428571,2.75,2.75,0.9166666666666666,2,2,0.2857142857142857,-2,0,0
27,0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,2.7,1117.5,3,14,1,0.1,729,81,4995225,81,Young,Q1,Experienced,Medium,223.5,0.14285714285714285,0.3,0.7,0.8,7.0,2.0,2.0,1,3,0.6,1,0,0
54,0,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,1.588235294117647,2625.5,0,2,12,0.5,2916,1089,110292004,25,Senior,Q4,Mid,Near,308.88235294117646,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.25,2.25,2.25,1,2,0.16666666666666666,3,0,0
44,0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,4.0,1005.5,0,2,4,0.09090909090909091,1936,100,4044121,100,Mid-Career,Q1,Experienced,Near,182.8181818181818,0.125,0.45454545454545453,0.45454545454545453,0.6363636363636364,6.5,3.0,2.0,1,1,0.6363636363636364,-2,0,0
19,1,Non-Travel,504,Research & Development,10,3,Medical,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,9.5,929.5,1,0,2,0.5,361,1,3455881,1,Young,Q1,New,Medium,929.5,1.0,1.0,0.5,0.0,12.5,2.25,1.5833333333333333,1,3,0.0,1,1,0
29,0,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,7.25,1880.0,0,1,4,0.25,841,9,14137600,9,Young,Q2,Mid,Near,940.0,0.5,1.25,0.5,0.5,7.5,2.25,2.25,1,2,0.25,1,0,0
54,0,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,1.4594594594594594,3555.8,0,3,16,0.36363636363636365,2916,1296,316092841,100,Senior,Q4,Experienced,Near,480.5135135135135,1.0,0.18181818181818182,0.8181818181818182,0.8181818181818182,2.8,3.0,2.0,1,1,0.0,9,0,0
31,0,Travel_Rarely,1332,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,4.428571428571429,2277.6666666666665,3,11,3,0.2857142857142857,961,36,46689889,36,Mid-Career,Q3,Experienced,Medium,976.1428571428571,1.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,4.0,2.5,1.6666666666666667,1,2,0.0,5,0,0
31,0,Travel_Rarely,1062,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,2.8181818181818183,2270.6666666666665,0,24,3,0.18181818181818182,961,100,46403344,100,Mid-Career,Q3,Experienced,Far,619.2727272727273,0.5,0.18181818181818182,0.8181818181818182,0.7272727272727273,6.333333333333333,2.25,0.9166666666666666,1,2,0.09090909090909091,8,0,0
59,0,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,4.214285714285714,1723.6666666666667,0,3,12,0.2857142857142857,3481,169,26739241,36,Senior,Q3,Experienced,Near,369.35714285714283,1.0,0.2857142857142857,0.14285714285714285,0.7142857142857143,5.666666666666667,3.5,0.3333333333333333,3,0,0.0,1,0,0
43,0,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,1.6538461538461537,3290.0,0,3,12,0.5555555555555556,1849,625,389667600,64,Mid-Career,Q4,Experienced,Near,759.2307692307693,1.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,2.3333333333333335,3.0,0.6666666666666666,2,1,0.0,7,0,0
49,0,Travel_Rarely,1098,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,2.0416666666666665,3118.5,0,4,3,2.5,2401,529,350101521,1,Senior,Q4,New,Near,779.625,1.0,1.0,0.0,0.0,2.1666666666666665,2.75,1.5833333333333333,1,1,0.0,0,0,0
36,0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,2.769230769230769,1846.0,0,6,6,0.08333333333333333,1296,144,13630864,121,Mid-Career,Q2,Veteran,Near,284.0,1.0,0.16666666666666666,0.8333333333333334,0.5833333333333334,6.0,2.5,0.3333333333333333,2,2,0.0,10,0,0
48,0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,6.0,1279.5,0,2,8,0.5,2304,49,6548481,1,Senior,Q1,New,Near,319.875,1.0,2.0,0.0,0.0,5.5,2.75,0.9166666666666666,2,2,0.0,0,0,1
27,0,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,4.5,1258.5,0,4,3,0.16666666666666666,729,25,6335289,25,Young,Q1,Mid,Near,419.5,1.0,0.3333333333333333,0.5,0.5,5.5,2.25,0.9166666666666666,1,2,0.0,3,0,0
